iso3,country,emp_pop_ratio,year,indicator,indicator.label,source.label
MDA,"Moldova, Republic of",40.621,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MDA - ILO - ILO modelled estimates
MNE,Montenegro,36.806,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,36.725,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,36.435,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,36.264,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,35.966,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,35.768,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,35.764,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,35.306,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,35.086,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,35.173,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,35.29,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,38.018,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,40.531,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,41.488,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,40.279,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,39.74,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,39.439,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,39.569,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,40.22,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,41.356,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,41.98,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,41.915,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,42.692,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
MNE,Montenegro,42.833,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MNE - ILO - ILO modelled estimates
NLD,Netherlands,54.254,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,55.194,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,56.925,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,58.315,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,59.536,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,61.125,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,62.122,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,62.451,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,61.779,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,61.286,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,61.322,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,62.177,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,63.475,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,64.336,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,64.099,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,61.813,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,60.938,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,60.834,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,59.829,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,59.267,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,59.667,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,59.887,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,60.505,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
NLD,Netherlands,60.915,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",NLD - ILO - ILO modelled estimates
MKD,North Macedonia,35.083,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,34.961,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,34.597,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,35.075,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,35.874,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,36.054,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,37.026,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,36.358,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,34.064,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,33.853,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,33.838,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,34.532,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,35.427,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,36.457,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,37.57,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,37.816,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,38.061,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,38.027,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,39.585,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,40.22,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,41.043,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,41.928,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,42.806,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
MKD,North Macedonia,43.181,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",MKD - ILO - ILO modelled estimates
POL,Poland,50.744,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.735,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.651,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.82,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,48.837,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,47.094,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,46.211,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,44.515,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,44.325,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,44.142,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,45.305,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,46.696,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,48.84,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.708,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.741,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.53,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.673,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.708,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,50.64,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,51.732,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,52.43,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,53.357,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,54.336,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
POL,Poland,54.768,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",POL - ILO - ILO modelled estimates
PRT,Portugal,54.324,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,54.443,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,55.438,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,57.713,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,57.824,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,58.45,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,59.053,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,59.168,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,58.141,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,57.66,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,57.268,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,57.418,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,57.312,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,57.353,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,55.473,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,54.475,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,52.718,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,50.698,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,49.623,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,50.612,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,51.336,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,52.069,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,53.83,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
PRT,Portugal,54.679,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",PRT - ILO - ILO modelled estimates
ROU,Romania,62.871,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,61.456,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,62.38,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,61.389,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,60.887,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,59.781,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,58.749,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,52.606,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,51.639,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.829,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,49.645,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.502,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.757,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.816,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.07,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,51.141,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.242,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.873,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.553,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.96,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.618,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,50.414,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,52.15,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
ROU,Romania,52.142,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",ROU - ILO - ILO modelled estimates
RUS,Russian Federation,55.744,1995,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,54.633,1996,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,52.068,1997,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,50.431,1998,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,53.293,1999,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,54.809,2000,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,54.625,2001,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,55.794,2002,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,55.267,2003,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,55.89,2004,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,56.623,2005,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,56.895,2006,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,58.312,2007,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,58.59,2008,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,57.334,2009,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,57.882,2010,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,58.61,2011,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,59.296,2012,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,59.189,2013,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,59.434,2014,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,59.204,2015,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,59.36,2016,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,59.161,2017,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
RUS,Russian Federation,59.056,2018,EMP_2WAP_NOC_RT,"Employment-to-population ratio -- ILO modelled estimates, November 2018 (%)",RUS - ILO - ILO modelled estimates
